user,item,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,rating
885,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
890,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
896,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
897,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
903,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
913,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
916,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
932,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
933,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
1,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
6,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
7,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
10,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
11,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
13,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
16,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
18,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
24,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
41,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
59,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
60,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
62,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
72,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
73,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
85,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
87,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
90,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
92,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
94,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
95,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
109,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
114,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
116,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
122,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
128,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
144,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
156,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
178,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
189,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
198,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
201,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
210,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
213,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
214,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
215,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
222,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
233,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
234,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
237,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
239,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
244,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
248,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
259,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
263,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
271,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
276,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
279,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
280,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
290,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
293,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
305,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
311,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
315,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
321,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
323,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
325,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
326,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
327,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
328,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
331,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
339,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
340,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
343,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
346,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
347,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
354,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
363,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
373,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
378,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
380,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
382,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
383,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
385,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
392,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
399,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
405,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
406,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
407,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
425,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
429,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
437,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
447,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
450,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
457,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
458,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
465,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
468,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
474,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
479,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
483,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
488,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
493,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
498,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
508,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
522,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
527,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
533,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
535,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
536,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
537,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
542,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
543,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
551,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
559,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
573,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
592,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
603,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
606,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
615,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
621,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
627,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
640,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
645,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
648,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
650,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
653,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
659,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
663,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
664,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
666,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
694,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
704,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
710,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
711,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
727,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
741,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
747,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
748,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
749,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
753,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
766,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
767,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
774,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
777,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
778,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
786,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
788,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
804,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
805,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
806,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
833,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
840,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
843,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
846,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
847,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
848,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
851,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
854,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
862,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
867,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
870,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
880,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
887,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
892,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
896,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
897,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
903,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
913,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
916,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
932,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
933,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
1,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
3,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
5,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
7,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
8,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
13,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
14,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
15,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
18,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
20,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
22,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
23,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
26,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
32,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
41,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
42,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
43,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
45,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
48,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
49,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
51,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
54,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
55,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
56,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
59,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
60,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
62,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
64,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
68,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
70,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
71,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
72,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
77,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
83,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
85,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
87,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
89,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
91,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
92,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
94,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
95,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
96,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
99,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
101,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
102,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
103,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
109,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
115,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
116,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
119,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
125,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
128,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
130,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
137,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
141,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
144,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
145,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
148,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
151,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
153,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
161,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
164,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
176,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
177,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
178,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
180,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
182,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
183,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
185,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
189,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
195,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
197,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
198,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
201,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
209,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
210,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
213,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
214,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
215,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
217,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
221,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
222,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
230,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
234,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
235,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
236,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
239,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
244,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
246,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
248,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
250,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
254,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
256,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
257,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
259,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
262,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
263,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
270,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
271,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
274,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
275,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
276,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
277,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
279,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
280,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
286,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
290,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
291,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
293,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
294,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
297,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
299,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
303,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
305,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
307,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
310,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
311,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
323,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
325,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
326,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
327,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
328,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
329,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
332,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
334,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
337,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
339,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
340,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
345,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
346,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
347,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
354,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
359,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
360,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
363,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
368,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
370,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
373,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
374,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
376,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
378,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
379,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
380,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
385,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
387,181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4
